AÑO;MARCA;MODELO;CAMIONES/ TRACTO;CARROCERIA;AÑO FAB;P.BRUTO;ORIGEN;FORMULA RODANTE;ENERO;FEBRERO;MARZO;ABRIL;MAYO;JUNIO;JULIO;AGOSTO;SEPTIEMBRE;OCTUBRE;NOVIEMBRE;DICIEMBRE;TTL;PER - Origen  de Marca;TYPE;"VOLVO / MACK 
SEGMENTATION";PER - CLAS. FINAL;"CODIGO 
VINCULADOR
(APLICATION SEGMENT)";"APLICATION
SEGMENTS"
2013;VOLVO;VM 6X4R;CAMIONES;CABINADO;2013;26,700;BRASIL;6X4;0;0;0;0;0;0;0;0;0;0;1;1;2;Europea;RIGID;APLICA;MHDV;VOLVO VM 6X4RCABINADO6X4MHDV;Regional
2013;VOLVO;VM 6X4R;CAMIONES;CABINADO;2013;26,700;BRASIL;6X4;0;0;0;3;4;1;1;3;3;4;0;0;19;Europea;RIGID;APLICA;MHDV;VOLVO VM 6X4RCABINADO6X4MHDV;Regional
2013;VOLKSWAGEN;13.18;CAMIONES;CISTERNA;2012;12900;BRASIL;4X2;0;0;0;0;39;0;0;0;0;0;0;0;39;Europea;RIGID;NO APLICA;MDV;VOLKSWAGEN 13.18CISTERNA4X2MDV;No aplica
2013;VOLKSWAGEN;15.18;CAMIONES;CABINADO;2011;14500;BRASIL;4X2;0;0;0;0;0;1;0;0;0;0;0;0;1;Europea;RIGID;NO APLICA;MDV;VOLKSWAGEN 15.18CABINADO4X2MDV;No aplica
2013;VOLKSWAGEN;15.18;CAMIONES;CABINADO;2011;14500;BRASIL;4X2;0;2;1;0;1;0;0;0;0;0;0;0;4;Europea;RIGID;NO APLICA;MDV;VOLKSWAGEN 15.18CABINADO4X2MDV;No aplica
2013;VOLKSWAGEN;15.18;CAMIONES;CABINADO;2012;14500;BRASIL;4X2;24;3;1;3;6;1;0;0;0;0;0;0;38;Europea;RIGID;NO APLICA;MDV;VOLKSWAGEN 15.18CABINADO4X2MDV;No aplica
2013;VOLKSWAGEN;15.18;CAMIONES;CABINADO;2013;14500;BRASIL;4X2;0;0;0;0;0;0;0;0;0;0;21;0;21;Europea;RIGID;NO APLICA;MDV;VOLKSWAGEN 15.18CABINADO4X2MDV;No aplica
2013;VOLKSWAGEN;15.18;CAMIONES;FURGON;2012;14500;BRASIL;4X2;1;0;0;0;0;0;0;0;0;0;0;0;1;Europea;RIGID;NO APLICA;MDV;VOLKSWAGEN 15.18FURGON4X2MDV;No aplica
2013;VOLKSWAGEN;15.18;CAMIONES;CABINADO;2012;14500;BRASIL;4X2;0;0;0;0;0;0;0;0;0;0;0;1;1;Europea;RIGID;NO APLICA;MDV;VOLKSWAGEN 15.18CABINADO4X2MDV;No aplica
2013;VOLKSWAGEN;15.18;CAMIONES;CABINADO;2012;14500;BRASIL;4X2;3;0;0;0;0;0;0;0;0;0;0;0;3;Europea;RIGID;NO APLICA;MDV;VOLKSWAGEN 15.18CABINADO4X2MDV;No aplica
2013;VOLKSWAGEN;15.18;CAMIONES;CABINADO;2013;14500;BRASIL;4X2;0;0;0;0;0;0;0;0;0;0;0;3;3;Europea;RIGID;NO APLICA;MDV;VOLKSWAGEN 15.18CABINADO4X2MDV;No aplica
2013;VOLKSWAGEN;17.22;CAMIONES;BARANDA;2013;17100;BRASIL;4X2;0;0;0;0;0;0;0;0;0;1;0;0;1;Europea;RIGID;APLICA;MHDV;VOLKSWAGEN 17.22BARANDA4X2MHDV;Distribution
2013;VOLKSWAGEN;17.22;CAMIONES;CABINADO;2011;17100;BRASIL;4X2;0;0;0;0;0;3;2;0;0;0;0;0;5;Europea;RIGID;APLICA;MHDV;VOLKSWAGEN 17.22CABINADO4X2MHDV;Distribution
2013;VOLKSWAGEN;17.22;CAMIONES;CABINADO;2012;17100;BRASIL;4X2;0;0;0;0;0;0;0;0;0;0;0;5;5;Europea;RIGID;APLICA;MHDV;VOLKSWAGEN 17.22CABINADO4X2MHDV;Distribution
2013;VOLKSWAGEN;17.22;CAMIONES;CABINADO;2012;17100;BRASIL;4X2;0;0;0;0;0;0;0;2;0;0;0;0;2;Europea;RIGID;APLICA;MHDV;VOLKSWAGEN 17.22CABINADO4X2MHDV;Distribution
2013;VOLKSWAGEN;17.22;CAMIONES;CABINADO;2012;17100;BRASIL;4X2;0;0;0;0;0;0;0;0;0;1;0;0;1;Europea;RIGID;APLICA;MHDV;VOLKSWAGEN 17.22CABINADO4X2MHDV;Distribution
2013;VOLKSWAGEN;17.22;CAMIONES;CABINADO;2011;17100;BRASIL;4X2;1;1;0;0;1;0;0;0;0;0;0;0;3;Europea;RIGID;APLICA;MHDV;VOLKSWAGEN 17.22CABINADO4X2MHDV;Distribution
2013;VOLKSWAGEN;17.22;CAMIONES;CABINADO;2012;17100;BRASIL;4X2;0;0;0;0;0;0;0;0;0;0;2;0;2;Europea;RIGID;APLICA;MHDV;VOLKSWAGEN 17.22CABINADO4X2MHDV;Distribution
2013;VOLKSWAGEN;17.22;CAMIONES;CABINADO;2012;17100;BRASIL;4X2;2;0;3;2;2;6;3;1;9;0;0;0;28;Europea;RIGID;APLICA;MHDV;VOLKSWAGEN 17.22CABINADO4X2MHDV;Distribution
2013;VOLKSWAGEN;17.22;CAMIONES;CABINADO;2013;17100;BRASIL;4X2;0;0;0;0;0;0;0;0;0;0;28;0;28;Europea;RIGID;APLICA;MHDV;VOLKSWAGEN 17.22CABINADO4X2MHDV;Distribution
2013;VOLKSWAGEN;17.22;CAMIONES;CABINADO;2013;17100;BRASIL;4X2;0;0;0;0;0;0;0;0;0;3;0;0;3;Europea;RIGID;APLICA;MHDV;VOLKSWAGEN 17.22CABINADO4X2MHDV;Distribution
2013;VOLKSWAGEN;17.22;CAMIONES;CAMION;2012;17100;BRASIL;4X2;3;0;0;0;0;0;0;1;0;1;0;0;5;Europea;RIGID;APLICA;MHDV;VOLKSWAGEN 17.22CAMION4X2MHDV;Distribution
2013;VOLKSWAGEN;17.22;CAMIONES;COMPACTADOR;2011;17100;ALEMANIA;4X2;0;0;0;0;0;1;0;0;0;0;0;0;1;Europea;RIGID;APLICA;MHDV;VOLKSWAGEN 17.22COMPACTADOR4X2MHDV;Distribution
2013;VOLKSWAGEN;17.22;CAMIONES;GRUA;2013;17100;BRASIL;4X2;0;0;0;0;0;0;0;1;0;0;0;0;1;Europea;RIGID;APLICA;MHDV;VOLKSWAGEN 17.22GRUA4X2MHDV;Light Construction
2013;VOLKSWAGEN;17.250E;CAMIONES;COMPACTADOR;2013;17100;BRASIL;4X2;0;0;0;0;0;0;0;8;0;0;0;0;8;Europea;RIGID;APLICA;MHDV;VOLKSWAGEN 17.250ECOMPACTADOR4X2MHDV;Distribution
2013;VOLKSWAGEN;17.250E;CAMIONES;BARANDA;2013;17100;BRASIL;4X2;0;0;0;0;0;0;0;0;0;1;0;0;1;Europea;RIGID;APLICA;MHDV;VOLKSWAGEN 17.250EBARANDA4X2MHDV;Distribution
2013;VOLKSWAGEN;17.250E;CAMIONES;BARANDA;2013;17100;BRASIL;4X2;0;0;0;0;0;0;0;0;0;1;0;0;1;Europea;RIGID;APLICA;MHDV;VOLKSWAGEN 17.250EBARANDA4X2MHDV;Distribution
2013;VOLKSWAGEN;17.250E;CAMIONES;CABINADO;2011;17100;BRASIL;4X2;0;0;0;0;0;0;1;0;0;0;0;0;1;Europea;RIGID;APLICA;MHDV;VOLKSWAGEN 17.250ECABINADO4X2MHDV;Distribution
2013;VOLKSWAGEN;17.250E;CAMIONES;CABINADO;2012;17100;BRASIL;4X2;0;0;0;0;0;0;0;0;0;0;0;9;9;Europea;RIGID;APLICA;MHDV;VOLKSWAGEN 17.250ECABINADO4X2MHDV;Distribution
2013;VOLKSWAGEN;17.250E;CAMIONES;CABINADO;2012;17100;BRASIL;4X2;0;0;0;0;0;5;6;0;0;0;0;0;11;Europea;RIGID;APLICA;MHDV;VOLKSWAGEN 17.250ECABINADO4X2MHDV;Distribution
2013;VOLKSWAGEN;17.250E;CAMIONES;CABINADO;2012;17100;BRASIL;4X2;0;0;0;0;0;0;0;0;0;1;0;0;1;Europea;RIGID;APLICA;MHDV;VOLKSWAGEN 17.250ECABINADO4X2MHDV;Distribution
2013;VOLKSWAGEN;17.250E;CAMIONES;CABINADO;2011;17100;BRASIL;4X2;5;2;0;0;0;0;0;0;0;0;0;0;7;Europea;RIGID;APLICA;MHDV;VOLKSWAGEN 17.250ECABINADO4X2MHDV;Distribution
2013;VOLKSWAGEN;17.250E;CAMIONES;CABINADO;2012;17100;BRASIL;4X2;0;0;0;0;0;0;0;0;0;0;1;0;1;Europea;RIGID;APLICA;MHDV;VOLKSWAGEN 17.250ECABINADO4X2MHDV;Distribution
2013;VOLKSWAGEN;17.250E;CAMIONES;CABINADO;2012;17100;BRASIL;4X2;1;4;3;2;1;0;0;0;0;0;0;0;11;Europea;RIGID;APLICA;MHDV;VOLKSWAGEN 17.250ECABINADO4X2MHDV;Distribution
2013;VOLKSWAGEN;19.32;TRACTOCAMIONES;REMOLCADOR;2013;45000;BRASIL;4X2;0;0;0;0;0;0;0;0;0;1;0;0;1;Europea;TRACTO;APLICA;MHDV;VOLKSWAGEN 19.32MHDV4X2;Regional Long Haul
2013;VOLKSWAGEN;19.32;TRACTOCAMIONES;REMOLCADOR;2011;45000;BRASIL;4X2;1;0;0;0;0;0;0;0;0;0;0;0;1;Europea;TRACTO;APLICA;MHDV;VOLKSWAGEN 19.32MHDV4X2;Regional Long Haul
2013;VOLKSWAGEN;19.32;TRACTOCAMIONES;REMOLCADOR;2013;45000;BRASIL;4X2;0;0;0;0;0;0;0;0;0;1;0;0;1;Europea;TRACTO;APLICA;MHDV;VOLKSWAGEN 19.32MHDV4X2;Regional Long Haul
2013;VOLKSWAGEN;24.250E;CAMIONES;CABINADO;2012;24100;BRASIL;6X2;0;0;0;0;0;0;0;0;0;0;3;0;3;Europea;RIGID;APLICA;MHDV;VOLKSWAGEN 24.250ECABINADO6X2MHDV;Regional
2013;VOLKSWAGEN;24.250E;CAMIONES;CABINADO;2012;24100;BRASIL;6X2;0;0;0;2;0;0;1;0;0;0;0;0;3;Europea;RIGID;APLICA;MHDV;VOLKSWAGEN 24.250ECABINADO6X2MHDV;Regional
2013;VOLKSWAGEN;24.250E;CAMIONES;CABINADO;2012;24100;BRASIL;6X2;0;0;0;0;0;0;0;0;0;0;0;3;3;Europea;RIGID;APLICA;MHDV;VOLKSWAGEN 24.250ECABINADO6X2MHDV;Regional
2013;VOLKSWAGEN;24.250E;CAMIONES;CABINADO;2012;24100;BRASIL;6X2;2;3;2;7;4;3;8;3;5;0;0;0;37;Europea;RIGID;APLICA;MHDV;VOLKSWAGEN 24.250ECABINADO6X2MHDV;Regional
2013;VOLKSWAGEN;24.250E;CAMIONES;CABINADO;2013;24100;BRASIL;6X2;0;0;0;0;0;0;0;0;0;0;10;0;10;Europea;RIGID;APLICA;MHDV;VOLKSWAGEN 24.250ECABINADO6X2MHDV;Regional
2013;VOLKSWAGEN;24.250E;CAMIONES;CABINADO;2013;24100;BRASIL;6X2;0;0;0;0;0;0;0;0;0;3;0;0;3;Europea;RIGID;APLICA;MHDV;VOLKSWAGEN 24.250ECABINADO6X2MHDV;Regional
2013;VOLKSWAGEN;26.22;CAMIONES;CABINADO;2012;26200;BRASIL;6X4;0;0;0;0;0;0;0;0;0;0;1;0;1;Europea;RIGID;APLICA;MHDV;VOLKSWAGEN 26.22CABINADO6X4MHDV;Regional
2013;VOLKSWAGEN;26.22;CAMIONES;CABINADO;2012;26200;BRASIL;6X4;0;0;0;0;0;0;0;0;0;7;0;0;7;Europea;RIGID;APLICA;MHDV;VOLKSWAGEN 26.22CABINADO6X4MHDV;Regional
2013;VOLKSWAGEN;26.22;CAMIONES;CABINADO;2012;26200;BRASIL;6X4;1;0;0;3;3;0;0;0;0;0;0;0;7;Europea;RIGID;APLICA;MHDV;VOLKSWAGEN 26.22CABINADO6X4MHDV;Regional
2013;VOLKSWAGEN;26.22;CAMIONES;CABINADO;2012;26200;BRASIL;6X4;0;0;0;0;2;0;1;0;0;0;0;0;3;Europea;RIGID;APLICA;MHDV;VOLKSWAGEN 26.22CABINADO6X4MHDV;Regional
2013;VOLKSWAGEN;26.26;CAMIONES;CISTERNA;2011;26200;BRASIL;6X4;1;0;0;0;0;0;0;0;0;0;0;0;1;Europea;RIGID;APLICA;MHDV;VOLKSWAGEN 26.26CISTERNA6X4MHDV;Regional
2013;VOLKSWAGEN;26.26;CAMIONES;HORMIGONERA;2011;26200;BRASIL;6X4;4;0;0;0;0;0;0;0;0;0;0;0;4;Europea;RIGID;APLICA;MHDV;VOLKSWAGEN 26.26HORMIGONERA6X4MHDV;Light Construction
2013;VOLKSWAGEN;26.26;CAMIONES;LUBRICADOR;2011;26200;BRASIL;6X4;1;0;0;0;0;0;0;0;0;0;0;0;1;Europea;RIGID;APLICA;MHDV;VOLKSWAGEN 26.26LUBRICADOR6X4MHDV;Light Construction
2013;VOLKSWAGEN;31.260E;CAMIONES;CABINADO;2012;30500;BRASIL;6X4;0;0;0;0;0;0;0;0;0;0;0;1;1;Europea;RIGID;APLICA;HDV;VOLKSWAGEN 31.260ECABINADO6X4HDV;Heavy Construction and Mining
2013;VOLKSWAGEN;31.260E;CAMIONES;CABINADO;2012;30500;BRASIL;6X4;0;0;0;0;0;1;0;0;0;0;0;0;1;Europea;RIGID;APLICA;HDV;VOLKSWAGEN 31.260ECABINADO6X4HDV;Heavy Construction and Mining
2013;VOLKSWAGEN;31.260E;CAMIONES;CABINADO;2012;30500;BRASIL;6X4;0;0;0;0;0;0;0;0;0;1;0;0;1;Europea;RIGID;APLICA;HDV;VOLKSWAGEN 31.260ECABINADO6X4HDV;Heavy Construction and Mining
2013;VOLKSWAGEN;31.260E;CAMIONES;CABINADO;2012;30500;BRASIL;6X4;0;1;0;0;0;1;0;0;2;0;0;0;4;Europea;RIGID;APLICA;HDV;VOLKSWAGEN 31.260ECABINADO6X4HDV;Heavy Construction and Mining
2013;VOLKSWAGEN;31.260E;CAMIONES;CABINADO;2013;30500;BRASIL;6X4;0;0;0;0;0;0;0;0;0;0;1;0;1;Europea;RIGID;APLICA;HDV;VOLKSWAGEN 31.260ECABINADO6X4HDV;Heavy Construction and Mining
2013;VOLKSWAGEN;31.260E;CAMIONES;CABINADO;2013;30500;BRASIL;6X4;0;0;0;0;0;0;0;4;3;0;0;0;7;Europea;RIGID;APLICA;HDV;VOLKSWAGEN 31.260ECABINADO6X4HDV;Heavy Construction and Mining
2013;VOLKSWAGEN;31.260E;CAMIONES;HORMIGONERA;2012;30500;BRASIL;6X4;10;0;0;0;0;0;0;0;0;0;0;0;10;Europea;RIGID;APLICA;HDV;VOLKSWAGEN 31.260EHORMIGONERA6X4HDV;Light Construction
2013;VOLKSWAGEN;31.260E;CAMIONES;HORMIGONERA;2013;30500;BRASIL;6X4;0;0;0;0;0;0;0;1;7;2;0;0;10;Europea;RIGID;APLICA;HDV;VOLKSWAGEN 31.260EHORMIGONERA6X4HDV;Light Construction
2013;VOLKSWAGEN;31.31;CAMIONES;GRUA;2010;30500;BRASIL;6X4;1;0;0;0;0;0;0;0;0;0;0;0;1;Europea;RIGID;APLICA;HDV;VOLKSWAGEN 31.31GRUA6X4HDV;Light Construction
2013;VOLKSWAGEN;31.31;CAMIONES;VOLQUETE;2011;30500;BRASIL;6X4;1;0;0;0;0;0;0;0;0;0;0;0;1;Europea;RIGID;APLICA;HDV;VOLKSWAGEN 31.31VOLQUETE6X4HDV;Heavy Construction and Mining
2013;VOLKSWAGEN;31.31;CAMIONES;VOLQUETE;2011;30500;BRASIL;6X4;5;5;3;0;0;0;0;0;0;0;0;0;13;Europea;RIGID;APLICA;HDV;VOLKSWAGEN 31.31VOLQUETE6X4HDV;Heavy Construction and Mining
2013;VOLKSWAGEN;31.320 CONSTELLATION;CAMIONES;BOMBA HORMIGONERA;2011;30500;BRASIL;6X4;0;0;0;0;0;0;0;1;0;0;0;0;1;Europea;RIGID;APLICA;HDV;VOLKSWAGEN 31.320 CONSTELLATIONBOMBA HORMIGONERA6X4HDV;Light Construction
2013;VOLKSWAGEN;31.320 CONSTELLATION;CAMIONES;CABINADO;2011;30500;BRASIL;6X4;0;0;0;0;0;1;0;0;0;0;0;0;1;Europea;RIGID;APLICA;HDV;VOLKSWAGEN 31.320 CONSTELLATIONCABINADO6X4HDV;Regional
2013;VOLKSWAGEN;31.320 CONSTELLATION;CAMIONES;CABINADO;2012;30500;BRASIL;6X4;0;0;0;0;0;0;0;0;0;0;0;1;1;Europea;RIGID;APLICA;HDV;VOLKSWAGEN 31.320 CONSTELLATIONCABINADO6X4HDV;Regional
2013;VOLKSWAGEN;31.320 CONSTELLATION;CAMIONES;CABINADO;2012;30500;BRASIL;6X4;0;0;0;0;0;0;8;1;0;0;0;0;9;Europea;RIGID;APLICA;HDV;VOLKSWAGEN 31.320 CONSTELLATIONCABINADO6X4HDV;Regional
2013;VOLKSWAGEN;31.320 CONSTELLATION;CAMIONES;CABINADO;2012;30500;BRASIL;6X4;0;0;0;0;0;0;0;0;0;1;0;0;1;Europea;RIGID;APLICA;HDV;VOLKSWAGEN 31.320 CONSTELLATIONCABINADO6X4HDV;Regional
2013;VOLKSWAGEN;31.320 CONSTELLATION;CAMIONES;CABINADO;2011;30500;BRASIL;6X4;0;0;1;2;0;0;0;0;0;0;0;0;3;Europea;RIGID;APLICA;HDV;VOLKSWAGEN 31.320 CONSTELLATIONCABINADO6X4HDV;Regional
2013;VOLKSWAGEN;31.320 CONSTELLATION;CAMIONES;CABINADO;2012;30500;BRASIL;6X4;0;0;0;0;0;0;0;0;0;0;3;0;3;Europea;RIGID;APLICA;HDV;VOLKSWAGEN 31.320 CONSTELLATIONCABINADO6X4HDV;Regional
2013;VOLKSWAGEN;31.320 CONSTELLATION;CAMIONES;CABINADO;2012;30500;BRASIL;6X4;2;0;0;1;1;0;0;0;1;0;0;0;5;Europea;RIGID;APLICA;HDV;VOLKSWAGEN 31.320 CONSTELLATIONCABINADO6X4HDV;Regional
2013;VOLKSWAGEN;31.320 CONSTELLATION;CAMIONES;CABINADO;2013;30500;BRASIL;6X4;0;0;0;0;0;0;0;0;0;2;0;0;2;Europea;RIGID;APLICA;HDV;VOLKSWAGEN 31.320 CONSTELLATIONCABINADO6X4HDV;Regional
2013;VOLKSWAGEN;8.12;CAMIONES;CABINADO;2012;7750;BRASIL;4X2;0;0;0;0;0;0;0;0;0;0;1;0;1;Europea;RIGID;NO APLICA;LDV;VOLKSWAGEN 8.12CABINADO4X2LDV;No aplica
2013;VOLKSWAGEN;8.12;CAMIONES;CABINADO;2012;7750;BRASIL;4X2;0;0;0;0;1;1;4;0;4;0;0;0;10;Europea;RIGID;NO APLICA;LDV;VOLKSWAGEN 8.12CABINADO4X2LDV;No aplica
2013;VOLKSWAGEN;8.12;CAMIONES;CABINADO;2013;7750;BRASIL;4X2;0;0;0;0;0;0;0;0;0;0;15;0;15;Europea;RIGID;NO APLICA;LDV;VOLKSWAGEN 8.12CABINADO4X2LDV;No aplica
2013;VOLKSWAGEN;8.12;CAMIONES;CABINADO;2013;7750;BRASIL;4X2;0;0;0;0;0;0;0;0;0;13;0;0;13;Europea;RIGID;NO APLICA;LDV;VOLKSWAGEN 8.12CABINADO4X2LDV;No aplica
2013;VOLKSWAGEN;8.12;CAMIONES;CABINADO;2012;7750;BRASIL;4X2;0;0;0;0;0;0;0;0;0;0;0;1;1;Europea;RIGID;NO APLICA;LDV;VOLKSWAGEN 8.12CABINADO4X2LDV;No aplica
2013;VOLKSWAGEN;8.12;CAMIONES;CABINADO;2012;7750;BRASIL;4X2;0;0;0;0;0;0;0;0;1;0;0;0;1;Europea;RIGID;NO APLICA;LDV;VOLKSWAGEN 8.12CABINADO4X2LDV;No aplica
2013;VOLKSWAGEN;8.12;CAMIONES;CABINADO;2013;7750;BRASIL;4X2;0;0;0;0;0;0;0;0;0;0;0;3;3;Europea;RIGID;NO APLICA;LDV;VOLKSWAGEN 8.12CABINADO4X2LDV;No aplica
2013;VOLKSWAGEN;8.12;CAMIONES;CABINADO;2013;7750;BRASIL;4X2;0;0;0;0;0;0;0;0;0;3;0;0;3;Europea;RIGID;NO APLICA;LDV;VOLKSWAGEN 8.12CABINADO4X2LDV;No aplica
2013;VOLKSWAGEN;9.15;CAMIONES;CABINADO;2012;8650;BRASIL;4X2;0;0;0;0;0;0;1;0;0;0;0;0;1;Europea;RIGID;NO APLICA;LDV;VOLKSWAGEN 9.15CABINADO4X2LDV;No aplica
2013;VOLKSWAGEN;9.15;CAMIONES;CABINADO;2012;8650;BRASIL;4X2;16;11;3;2;4;1;3;0;3;1;0;0;44;Europea;RIGID;NO APLICA;LDV;VOLKSWAGEN 9.15CABINADO4X2LDV;No aplica
2013;VOLKSWAGEN;9.15;CAMIONES;CABINADO;2013;8650;BRASIL;4X2;0;0;0;0;0;0;0;0;0;0;6;0;6;Europea;RIGID;NO APLICA;LDV;VOLKSWAGEN 9.15CABINADO4X2LDV;No aplica
2013;VOLKSWAGEN;9.15;CAMIONES;CABINADO;2012;8650;BRASIL;4X2;0;0;0;0;0;0;0;0;1;0;0;0;1;Europea;RIGID;NO APLICA;LDV;VOLKSWAGEN 9.15CABINADO4X2LDV;No aplica
2013;VOLKSWAGEN;9.15;CAMIONES;CABINADO;2013;8650;BRASIL;4X2;0;0;0;0;0;0;0;2;1;2;0;0;5;Europea;RIGID;NO APLICA;LDV;VOLKSWAGEN 9.15CABINADO4X2LDV;No aplica
2013;VOLKSWAGEN;9.15;CAMIONES;CABINADO;2013;8650;BRASIL;4X2;0;0;0;0;0;0;0;0;0;0;0;2;2;Europea;RIGID;NO APLICA;LDV;VOLKSWAGEN 9.15CABINADO4X2LDV;No aplica
2013;VOLKSWAGEN;9.15;CAMIONES;CABINADO;2013;8650;BRASIL;4X2;0;0;0;0;0;0;0;3;0;0;0;0;3;Europea;RIGID;NO APLICA;LDV;VOLKSWAGEN 9.15CABINADO4X2LDV;No aplica
2013;T-KING;ZB1040JDD6F;CAMIONES;BARANDA;2013;6560;CHINA;4X2;0;0;0;0;0;0;0;0;1;0;0;0;1;Chino;RIGID;NO APLICA;LDV;T-KING ZB1040JDD6FBARANDA4X2LDV;No aplica
2013;T-KING;ZB1040LDDS;CAMIONES;BARANDA;2012;5430;CHINA;4X2;1;1;2;0;1;0;0;0;0;0;0;0;5;Chino;RIGID;NO APLICA;XLDV;T-KING ZB1040LDDSBARANDA4X2XLDV;No aplica
2013;T-KING;ZB1040LDDS;CAMIONES;BARANDA;2013;5430;CHINA;4X2;0;0;0;0;0;0;0;0;0;0;0;2;2;Chino;RIGID;NO APLICA;XLDV;T-KING ZB1040LDDSBARANDA4X2XLDV;No aplica
2013;T-KING;ZB1040LDDS;CAMIONES;BARANDA;2013;5430;CHINA;4X2;0;0;0;0;0;2;0;0;0;0;0;0;2;Chino;RIGID;NO APLICA;XLDV;T-KING ZB1040LDDSBARANDA4X2XLDV;No aplica
2013;T-KING;ZB1041LDC5S;CAMIONES;BARANDA;2012;3960;CHINA;4X2;8;0;1;0;0;1;0;0;0;0;0;0;10;Chino;RIGID;NO APLICA;XLDV;T-KING ZB1041LDC5SBARANDA4X2XLDV;No aplica
2013;T-KING;ZB1041LDC5S-2;CAMIONES;CABINADO;2012;3960;CHINA;4X2;0;1;1;0;0;0;0;0;0;0;0;0;2;Chino;RIGID;NO APLICA;XLDV;T-KING ZB1041LDC5S-2CABINADO4X2XLDV;No aplica
2013;T-KING;ZB1050;CAMIONES;BARANDA;2012;8400;CHINA;4X2;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;LDV;T-KING ZB1050BARANDA4X2LDV;No aplica
2013;T-KING;ZB1050TPIS;CAMIONES;BARANDA;2012;8400;CHINA;4X2;0;0;0;0;0;0;1;0;0;0;0;0;1;Chino;RIGID;NO APLICA;LDV;T-KING ZB1050TPISBARANDA4X2LDV;No aplica
2013;T-KING;ZB3047;CAMIONES;BARANDA;2012;7930;CHINA;4X2;0;0;0;1;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;LDV;T-KING ZB3047BARANDA4X2LDV;No aplica
2013;T-KING;ZB3047JDD;CAMIONES;BARANDA;2013;7930;CHINA;4X2;0;0;0;0;0;0;0;0;0;0;1;1;2;Chino;RIGID;NO APLICA;LDV;T-KING ZB3047JDDBARANDA4X2LDV;No aplica
2013;T-KING;ZB3092MPI;CAMIONES;BARANDA;2012;11360;CHINA;4X2;0;0;0;1;0;0;1;0;0;0;0;0;2;Chino;RIGID;NO APLICA;MDV;T-KING ZB3092MPIBARANDA4X2MDV;No aplica
2013;TITAN;BJ1043V8JEA-S;CAMIONES;BARANDA;2011;6550;CHINA;4X2;0;0;0;0;0;0;1;0;0;0;0;0;1;Chino;RIGID;NO APLICA;LDV;TITAN BJ1043V8JEA-SBARANDA4X2LDV;No aplica
2013;TEREX;AC-160-2;CAMIONES;GRUA;2012;219000;ALEMANIA;10x8;0;0;0;0;0;1;0;0;0;0;0;0;1;Europea;RIGID;APLICA;HDV;TEREX AC-160-2GRUA10x8HDV;Light Construction
2013;STRONG;FD1042P10K-4;CAMIONES;BARANDA;2012;7395;CHINA;4X2;2;0;0;0;0;0;0;0;0;0;0;0;2;Chino;RIGID;NO APLICA;LDV;STRONG FD1042P10K-4BARANDA4X2LDV;No aplica
2013;STRONG;FD1070P8K2;CAMIONES;BARANDA;2012;10195;CHINA;4X2;0;0;0;0;0;0;0;0;0;0;1;0;1;Chino;RIGID;NO APLICA;MDV;STRONG FD1070P8K2BARANDA4X2MDV;No aplica
2013;STRONG;FD1070P8K2;CAMIONES;BARANDA;2012;10195;CHINA;4X2;0;1;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;MDV;STRONG FD1070P8K2BARANDA4X2MDV;No aplica
2013;STRONG;FD1070P8K2;CAMIONES;BARANDA;2012;10195;CHINA;4X2;0;0;1;0;3;1;1;0;0;0;0;0;6;Chino;RIGID;NO APLICA;MDV;STRONG FD1070P8K2BARANDA4X2MDV;No aplica
2013;STRONG;FD1070P8K2;CAMIONES;BARANDA;2013;10195;CHINA;4X2;0;0;0;0;0;0;0;1;0;0;0;0;1;Chino;RIGID;NO APLICA;MDV;STRONG FD1070P8K2BARANDA4X2MDV;No aplica
2013;STRONG;FD3061P10K-2;CAMIONES;VOLQUETE;2012;10255;CHINA;4X2;5;2;2;0;0;1;1;0;0;0;0;0;11;Chino;RIGID;NO APLICA;MDV;STRONG FD3061P10K-2VOLQUETE4X2MDV;No aplica
2013;STRONG;FD3061P10K-2;CAMIONES;VOLQUETE;2013;10255;CHINA;4X2;0;0;0;0;0;0;0;0;0;0;0;1;1;Chino;RIGID;NO APLICA;MDV;STRONG FD3061P10K-2VOLQUETE4X2MDV;No aplica
2013;STRONG;FD3061P10K-2;CAMIONES;VOLQUETE;2013;10255;CHINA;4X2;0;0;0;1;3;4;3;0;1;1;0;0;13;Chino;RIGID;NO APLICA;MDV;STRONG FD3061P10K-2VOLQUETE4X2MDV;No aplica
2013;STRONG;ZB3047;CAMIONES;VOLQUETE;2011;10180;CHINA;4X2;0;1;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;MDV;STRONG ZB3047VOLQUETE4X2MDV;No aplica
2013;SITOM;STQ1063L2Y33;CAMIONES;BARANDA;2012;8380;CHINA;4X2;2;2;1;2;0;0;0;1;0;0;0;0;8;Chino;RIGID;NO APLICA;LDV;SITOM STQ1063L2Y33BARANDA4X2LDV;No aplica
